Date,Latitude,Longitude,Humidity,Rainfall,Soil_Moisture,Flood_Occurred,Elevation,Slope,Water_Occurrence_Percent,Max_Temp,Population,Population_Density,Sex_Ratio
2013-01-04 00:00:00,25.5,91.875,88.61,0,0.81,0,1816,3.454989661,0,28.5146648,1070376.627,443.5373603,776.7829058
2013-01-11 00:00:00,28,90.625,45.8,0,0.64,0,5178,2.130776922,0,28.5146648,1127792.091,511.4617388,878.3836408
2013-01-13 00:00:00,26.5,93.75,72.42,0,0.7,0,111,3.106089799,0,28.5146648,1095938.112,318.230555,938.6852419
2013-02-02 00:00:00,25.5,96.25,48.76,0,0.45,0,454,14.55406443,0,28.5146648,1027739.781,344.929585,788.4225836
2013-02-04 00:00:00,25.5,92.5,62.15,0,0.74,0,1059,15.38648349,0,28.5146648,947206.029,335.20683,642.6892627
2013-02-18 00:00:00,26,90,70.1,0,0.54,0,37,3.460128429,27,28.5146648,1925514.597,885.3850676,952.4359096
2013-02-18 00:00:00,27.5,96.25,81.73,0,0.7,0,261,8.306405605,0,28.5146648,1141581.036,332.712808,861.0230468
2013-02-24 00:00:00,25,90,41.15,0,0.37,0,18,0.927409937,0,28.5146648,1228290.297,568.9474725,896.1437977
2013-02-25 00:00:00,24.5,94.375,37.85,0,0.33,0,316,13.74060401,0,28.5146648,1065654.919,376.9542486,786.7089864
2013-02-25 00:00:00,25,93.75,50.27,0,0.52,0,1389,40.20041017,0,28.5146648,1030757.104,346.8261096,731.5148428
2013-02-27 00:00:00,24.5,95,40.43,0,0.35,0,186,4.79645843,0,28.5146648,1060089.799,371.3586956,792.9533536
2013-06-01 00:00:00,25,90,81.92,177.01,0.65,1,18,0.927409937,0,28.5146648,1228290.297,568.9474725,896.1437977
2013-06-01 00:00:00,24,89.375,85.49,169.93,0.68,1,13,2.029681014,23,28.5146648,1166938.04,516.8330104,869.5516205
2013-06-01 00:00:00,25,90.625,85.04,146.71,0.77,1,14,2.245937914,9,28.5146648,1165889.399,541.023175,882.2977841
2013-06-01 00:00:00,25,89.375,83.2,137.28,0.66,1,22,1.023264216,0,28.5146648,1240729.88,566.5422741,895.1827371
2013-06-01 00:00:00,24,91.25,87.68,129.43,0.83,1,6,0.927409937,22,28.5146648,1102195.127,489.5787028,851.7670202
2013-06-01 00:00:00,24,90,85.67,123.54,0.73,1,10,2.959277052,0,28.5146648,1153902.679,511.8939313,865.3379274
2013-06-01 00:00:00,24,91.875,87.65,121.28,0.86,1,105,5.388686904,0,28.5146648,1062209.19,493.6408864,864.2038308
2013-06-01 00:00:00,25,91.875,88.08,119.38,0.86,1,12,0,1,28.5146648,1096733.448,491.7526579,834.8765302
2013-06-01 00:00:00,25,92.5,85.48,111.55,0.92,1,26,4.189767125,0,28.5146648,1128575.913,480.2789569,826.3867918
2013-06-01 00:00:00,25,91.25,87.54,102.32,0.85,1,7,1.023264216,57,28.5146648,1122552.932,504.5283409,851.6735481
2013-06-03 00:00:00,27,93.125,80.56,110.06,0.67,1,379,26.97429045,0,28.5146648,1494708.462,387.2684822,881.2457454
2013-06-03 00:00:00,27,94.375,77.26,106.99,0.68,1,85,3.119755432,47,28.5146648,979381.6012,353.292211,859.3264064
2013-06-03 00:00:00,28,95,77.97,104.24,0.81,1,778,9.143156283,0,28.5146648,933398.4554,291.5060115,850.5450325
2013-06-03 00:00:00,28,95.625,79.65,98.47,0.83,1,151,5.552739341,0,28.5146648,1129845.522,328.172958,870.7266538
2013-06-04 00:00:00,24.5,96.25,54.34,109.44,0.44,1,247,5.537518734,0,28.5146648,1052833.758,367.2718403,797.9093142
2013-06-04 00:00:00,24,89.375,77.39,104.24,0.61,1,13,2.029681014,23,28.5146648,1166938.04,516.8330104,869.5516205
2013-06-04 00:00:00,24,90,81.56,101.63,0.69,1,10,2.959277052,0,28.5146648,1153902.679,511.8939313,865.3379274
2013-06-04 00:00:00,25,90,77.41,101.52,0.6,1,18,0.927409937,0,28.5146648,1228290.297,568.9474725,896.1437977
2013-06-04 00:00:00,25,90.625,85.98,100.78,0.76,1,14,2.245937914,9,28.5146648,1165889.399,541.023175,882.2977841
2013-06-06 00:00:00,28,92.5,88.45,192.41,0.74,1,5641,27.31138262,0,28.5146648,1168725.607,424.8545679,839.5896161
2013-06-06 00:00:00,28,91.875,82.98,164,0.64,1,4980,8.34830072,0,28.5146648,1140527.213,462.4653679,846.0336664
2013-06-06 00:00:00,27,91.25,89.81,148.23,0.78,1,1597,8.352400023,0,28.5146648,1108121.476,580.8608837,894.2881302
2013-06-06 00:00:00,28,95.625,75.63,143.32,0.82,1,151,5.552739341,0,28.5146648,1129845.522,328.172958,870.7266538
2013-06-06 00:00:00,28,95,79.85,142.19,0.82,1,778,9.143156283,0,28.5146648,933398.4554,291.5060115,850.5450325
2013-06-06 00:00:00,26,90.625,90.38,138.1,0.78,1,58,3.228316007,0,28.5146648,1011267.679,554.1086509,963.327597
2013-06-06 00:00:00,28,93.125,94.4,137.58,0.79,1,1484,15.4019647,0,28.5146648,1150248.131,392.1062653,842.7359317
2013-06-06 00:00:00,27,91.875,87.56,135.45,0.75,1,1155,47.25759815,0,28.5146648,1053941.974,502.6156764,845.1698758
2013-06-06 00:00:00,28,96.25,83.72,132.33,0.81,1,747,30.16808105,0,28.5146648,1115660.069,333.6863501,853.924813
2013-06-06 00:00:00,27,95,80.74,115.62,0.78,1,114,1.854334169,0,28.5146648,197442.302,61.18171385,156.7987262
2013-06-06 00:00:00,27,94.375,82.41,114.32,0.73,1,85,3.119755432,47,28.5146648,979381.6012,353.292211,859.3264064
2013-06-06 00:00:00,28,94.375,86.81,112.08,0.8,1,1673,32.25288219,0,28.5146648,916871.5409,303.5845235,853.2421467
2013-06-06 00:00:00,26,91.25,87.46,111.51,0.77,1,45,2.121724521,0,28.5146648,1201414.581,566.5375383,902.5801885
2013-06-06 00:00:00,28,91.25,85.28,110.94,0.63,1,4890,30.85932806,0,28.5146648,1127535.622,495.4318183,862.6482727
2013-06-07 00:00:00,24.5,93.75,89.46,170.28,0.78,1,778,1.854334169,0,28.5146648,1075435.087,388.9438608,781.1472208
2013-06-07 00:00:00,24.5,93.125,88.03,168.21,0.8,1,495,33.85492634,0,28.5146648,1184380.079,438.6855122,850.1786214
2013-06-07 00:00:00,24.5,95.625,76.65,143.14,0.64,1,254,2.780288516,0,28.5146648,1054400.039,368.0582633,795.4292991
2013-06-07 00:00:00,24.5,96.25,72.88,142.17,0.54,1,247,5.537518734,0,28.5146648,1052833.758,367.2718403,797.9093142
2013-06-07 00:00:00,25,89.375,87.77,132.06,0.68,1,22,1.023264216,0,28.5146648,1240729.88,566.5422741,895.1827371
2013-06-07 00:00:00,24.5,94.375,85.48,126,0.72,1,316,13.74060401,0,28.5146648,1065654.919,376.9542486,786.7089864
2013-06-07 00:00:00,24.5,95,77.75,123.16,0.56,1,186,4.79645843,0,28.5146648,1060089.799,371.3586956,792.9533536
2013-06-07 00:00:00,25,90,90.01,115.65,0.69,1,18,0.927409937,0,28.5146648,1228290.297,568.9474725,896.1437977
2013-06-07 00:00:00,24.5,92.5,88.37,115.32,0.88,1,67,5.082944257,0,28.5146648,785698.0512,515.6490579,941.8470812
2013-06-07 00:00:00,28,93.125,89.27,112.93,0.76,1,1484,15.4019647,0,28.5146648,1150248.131,392.1062653,842.7359317
2013-06-07 00:00:00,24,89.375,88.43,112.04,0.72,1,13,2.029681014,23,28.5146648,1166938.04,516.8330104,869.5516205
2013-06-07 00:00:00,27,95,83.03,107.73,0.8,1,114,1.854334169,0,28.5146648,197442.302,61.18171385,156.7987262
2013-06-07 00:00:00,28,93.75,85.58,105.8,0.77,1,566,36.51709514,0,28.5146648,1054267.623,360.1613625,847.1687069
2013-06-07 00:00:00,27,95.625,90.92,100.12,0.87,1,1976,18.03617646,0,28.5146648,1017876.378,302.9998845,780.3291587
2013-06-09 00:00:00,27,93.125,88.46,183.12,0.75,1,379,26.97429045,0,28.5146648,1494708.462,387.2684822,881.2457454
2013-06-09 00:00:00,27,92.5,87.63,171.13,0.75,1,783,4.246396165,0,28.5146648,1342989.106,415.6656905,838.5157949
2013-06-09 00:00:00,28,90,61.95,145.8,0.59,1,3996,30.30639478,0,28.5146648,1133995.316,513.0941557,886.4215478
2013-06-09 00:00:00,26,92.5,81.13,139.79,0.75,1,145,17.11287737,0,28.5146648,1032490.034,319.8429983,616.881716
2013-06-09 00:00:00,28,93.75,84.43,125.85,0.8,1,566,36.51709514,0,28.5146648,1054267.623,360.1613625,847.1687069
2013-06-09 00:00:00,27,93.75,90.88,123.47,0.77,1,98,2.277949184,0,28.5146648,1105306.95,386.3612483,897.18928
2013-06-09 00:00:00,28,92.5,76.02,120,0.72,1,5641,27.31138262,0,28.5146648,1168725.607,424.8545679,839.5896161
2013-06-09 00:00:00,28,93.125,85.83,119.03,0.79,1,1484,15.4019647,0,28.5146648,1150248.131,392.1062653,842.7359317
2013-06-09 00:00:00,26,91.875,80.26,115.49,0.8,1,335,11.18729467,0,28.5146648,1034089.844,417.3090319,734.1350662
2013-06-09 00:00:00,25,91.875,92.07,114.68,0.89,1,12,0,1,28.5146648,1096733.448,491.7526579,834.8765302
2013-06-09 00:00:00,28,94.375,84.38,109.38,0.82,1,1673,32.25288219,0,28.5146648,916871.5409,303.5845235,853.2421467
2013-06-09 00:00:00,25,91.25,90.52,100.41,0.87,1,7,1.023264216,57,28.5146648,1122552.932,504.5283409,851.6735481
2013-06-09 00:00:00,24,91.875,94.16,100.37,0.86,1,105,5.388686904,0,28.5146648,1062209.19,493.6408864,864.2038308
2013-06-10 00:00:00,24.5,93.75,88.36,125.06,0.78,1,778,1.854334169,0,28.5146648,1075435.087,388.9438608,781.1472208
2013-06-10 00:00:00,24.5,94.375,85.07,122.3,0.72,1,316,13.74060401,0,28.5146648,1065654.919,376.9542486,786.7089864
2013-06-10 00:00:00,24.5,93.125,80.76,119.05,0.79,1,495,33.85492634,0,28.5146648,1184380.079,438.6855122,850.1786214
2013-06-10 00:00:00,24.5,91.25,88.8,105.64,0.88,1,8,2.754061965,35,28.5146648,1111146.028,497.5796571,852.1388821
2013-06-10 00:00:00,24.5,95,81.12,103.09,0.58,1,186,4.79645843,0,28.5146648,1060089.799,371.3586956,792.9533536
2013-06-10 00:00:00,24.5,91.875,87.11,101.11,0.9,1,16,2.037668866,0,28.5146648,1087477.003,520.2101742,873.6419951
2013-06-11 00:00:00,28,95.625,62.95,146.03,0.81,1,151,5.552739341,0,28.5146648,1129845.522,328.172958,870.7266538
2013-06-11 00:00:00,27.5,90.625,78.3,140.59,0.67,1,3069,7.172834959,0,28.5146648,1120674.625,536.441065,895.6601369
2013-06-11 00:00:00,28,96.25,70.01,136.01,0.8,1,747,30.16808105,0,28.5146648,1115660.069,333.6863501,853.924813
2013-06-11 00:00:00,27.5,91.25,77.95,133.95,0.65,1,2836,15.35537511,0,28.5146648,1118193.622,525.2575077,872.8913382
2013-06-11 00:00:00,27.5,91.875,77.46,121.31,0.71,1,3696,35.20221739,0,28.5146648,1129097.251,477.5735799,844.217289
2013-06-11 00:00:00,26.5,94.375,62.72,119.46,0.72,1,310,22.96585829,0,28.5146648,1032309.139,348.1394654,874.5515875
2013-06-11 00:00:00,27.5,92.5,75.07,110.74,0.73,1,2260,20.43461613,0,28.5146648,1228767.339,425.0428688,838.8990479
2013-06-11 00:00:00,26.5,95,65.22,110.53,0.77,1,1363,17.77529035,0,28.5146648,801932.2369,260.6589194,647.2921686
2013-06-12 00:00:00,25.5,94.375,68.14,256,0.72,1,1686,28.58886847,0,28.5146648,1059360.003,342.7992952,795.0131525
2013-06-12 00:00:00,26.5,95,63.35,241.07,0.76,1,1363,17.77529035,0,28.5146648,801932.2369,260.6589194,647.2921686
2013-06-12 00:00:00,25.5,93.75,67.5,227.68,0.67,1,1138,23.86620364,0,28.5146648,1046041.463,320.7954955,747.6821411
2013-06-12 00:00:00,25.5,95,57.83,213.67,0.68,1,1028,36.69056929,0,28.5146648,1027155.248,340.6939961,785.206949
2013-06-12 00:00:00,28,91.25,77.24,203.28,0.58,1,4890,30.85932806,0,28.5146648,1127535.622,495.4318183,862.6482727
2013-06-12 00:00:00,28,89.375,70.18,199.11,0.54,1,4574,3.85000529,0,28.5146648,1145023.13,512.1431131,886.8185216
2013-06-12 00:00:00,26.5,94.375,57.5,198.69,0.7,1,310,22.96585829,0,28.5146648,1032309.139,348.1394654,874.5515875
2013-06-12 00:00:00,28,91.875,74.4,196.46,0.59,1,4980,8.34830072,0,28.5146648,1140527.213,462.4653679,846.0336664
2013-06-12 00:00:00,26.5,96.25,65.31,190.36,0.68,1,240,5.545809412,0,28.5146648,1019675.236,323.8399696,788.1767758
2013-06-12 00:00:00,28,90,76.18,186.75,0.58,1,3996,30.30639478,0,28.5146648,1133995.316,513.0941557,886.4215478
2013-06-12 00:00:00,26.5,95.625,65.56,182.12,0.82,1,508,25.27460043,0,28.5146648,939225.6032,297.176187,734.7904717
2013-06-12 00:00:00,27.5,96.25,67.25,179.17,0.72,1,261,8.306405605,0,28.5146648,1141581.036,332.712808,861.0230468
2013-06-12 00:00:00,25.5,95.625,53.84,174.23,0.57,1,212,6.54464198,0,28.5146648,1017520.513,339.9408204,781.1086192
2013-06-12 00:00:00,28,92.5,82.68,170.41,0.7,1,5641,27.31138262,0,28.5146648,1168725.607,424.8545679,839.5896161
2013-06-12 00:00:00,28,90.625,76.92,168.74,0.63,1,5178,2.130776922,0,28.5146648,1127792.091,511.4617388,878.3836408
2013-06-12 00:00:00,27,89.375,74.59,163.17,0.66,1,2095,5.881075529,0,28.5146648,1173520.393,529.720802,913.6945674
2013-06-12 00:00:00,25.5,96.25,50.23,152.62,0.51,1,454,14.55406443,0,28.5146648,1027739.781,344.929585,788.4225836
2013-06-12 00:00:00,24.5,95,56.74,145.23,0.52,1,186,4.79645843,0,28.5146648,1060089.799,371.3586956,792.9533536
2013-06-12 00:00:00,27,90,70.76,140.02,0.67,1,2073,30.77902226,0,28.5146648,1096215.581,494.8594977,927.8926248
2013-06-12 00:00:00,24.5,95.625,52.05,131.65,0.6,1,254,2.780288516,0,28.5146648,1054400.039,368.0582633,795.4292991
2013-06-12 00:00:00,28,93.125,77.36,123.78,0.75,1,1484,15.4019647,0,28.5146648,1150248.131,392.1062653,842.7359317
2013-06-12 00:00:00,24,89.375,81.87,121.4,0.64,1,13,2.029681014,23,28.5146648,1166938.04,516.8330104,869.5516205
2013-06-12 00:00:00,27.5,95,65.35,120.84,0.81,1,115,1.045520478,0,28.5146648,1007184.763,304.6765257,856.2672002
2013-06-12 00:00:00,27,90.625,68.01,120.46,0.7,1,1630,27.03129584,0,28.5146648,1097549.765,571.529636,922.2945847
2013-06-12 00:00:00,26,90,77.15,115.92,0.7,1,37,3.460128429,27,28.5146648,1925514.597,885.3850676,952.4359096
2013-06-12 00:00:00,25,89.375,77.8,113.39,0.61,1,22,1.023264216,0,28.5146648,1240729.88,566.5422741,895.1827371
2013-06-12 00:00:00,24.5,96.25,46.45,113.13,0.47,1,247,5.537518734,0,28.5146648,1052833.758,367.2718403,797.9093142
2013-06-12 00:00:00,24,90,83.16,110.24,0.7,1,10,2.959277052,0,28.5146648,1153902.679,511.8939313,865.3379274
2013-06-12 00:00:00,27,91.25,65.33,109.05,0.72,1,1597,8.352400023,0,28.5146648,1108121.476,580.8608837,894.2881302
2013-06-12 00:00:00,26,89.375,80.33,108.98,0.73,1,40,1.387214116,0,28.5146648,1377346.804,630.6165596,924.9087508
2013-06-12 00:00:00,27,91.875,67.38,102.38,0.66,1,1155,47.25759815,0,28.5146648,1053941.974,502.6156764,845.1698758
2013-06-12 00:00:00,26,90.625,73.72,98.08,0.72,1,58,3.228316007,0,28.5146648,1011267.679,554.1086509,963.327597
2013-06-13 00:00:00,24.5,90.625,84.85,208.34,0.76,1,14,1.377826843,0,28.5146648,1145969.809,516.3333924,865.7935515
2013-06-13 00:00:00,24.5,91.875,84.7,196.24,0.89,1,16,2.037668866,0,28.5146648,1087477.003,520.2101742,873.6419951
2013-06-13 00:00:00,24.5,92.5,81.62,194.6,0.87,1,67,5.082944257,0,28.5146648,785698.0512,515.6490579,941.8470812
2013-06-13 00:00:00,24.5,91.25,85.44,182.41,0.87,1,8,2.754061965,35,28.5146648,1111146.028,497.5796571,852.1388821
2013-06-13 00:00:00,24.5,93.125,77.11,169.45,0.75,1,495,33.85492634,0,28.5146648,1184380.079,438.6855122,850.1786214
2013-06-13 00:00:00,24.5,90,80.66,154.36,0.61,1,31,2.238466933,0,28.5146648,1179350.881,533.5696245,877.3101227
2013-06-13 00:00:00,24.5,89.375,78.58,131.4,0.56,1,14,1.01915669,0,28.5146648,1193977.13,537.1392177,880.543545
2013-06-13 00:00:00,24.5,93.75,74.12,130.9,0.72,1,778,1.854334169,0,28.5146648,1075435.087,388.9438608,781.1472208
2013-06-13 00:00:00,28,89.375,70.53,114.35,0.53,1,4574,3.85000529,0,28.5146648,1145023.13,512.1431131,886.8185216
2013-06-13 00:00:00,27,91.25,74.16,110.99,0.72,1,1597,8.352400023,0,28.5146648,1108121.476,580.8608837,894.2881302
2013-06-14 00:00:00,28,93.75,78.39,116.67,0.74,1,566,36.51709514,0,28.5146648,1054267.623,360.1613625,847.1687069
2013-06-14 00:00:00,27,96.25,74.02,113.8,0.8,1,338,33.97569452,0,28.5146648,1071562.928,324.9641598,819.6341943
2013-06-14 00:00:00,28,94.375,78.55,113.52,0.76,1,1673,32.25288219,0,28.5146648,916871.5409,303.5845235,853.2421467
2013-06-14 00:00:00,27.5,89.375,81.55,111.47,0.58,1,3572,14.07258076,0,28.5146648,1152630.309,521.487739,899.6121491
2013-06-14 00:00:00,28,95,73.13,108.95,0.79,1,778,9.143156283,0,28.5146648,933398.4554,291.5060115,850.5450325
2013-06-14 00:00:00,27.5,90,80.26,107,0.58,1,1629,25.94370205,0,28.5146648,1127967.22,522.1263104,903.6848417
2013-06-14 00:00:00,28,95.625,62.96,106.79,0.78,1,151,5.552739341,0,28.5146648,1129845.522,328.172958,870.7266538
2013-06-14 00:00:00,27.5,90.625,79.44,103.71,0.67,1,3069,7.172834959,0,28.5146648,1120674.625,536.441065,895.6601369
2013-06-14 00:00:00,26.5,92.5,85.34,103.62,0.69,1,66,4.740998679,0,28.5146648,1187897.395,367.8456011,705.0412412
2013-06-14 00:00:00,26.5,93.125,85.15,100.05,0.69,1,357,29.73943278,0,28.5146648,1742209.673,423.7755648,896.8081468
2013-06-15 00:00:00,26.5,93.75,77.37,214.13,0.67,1,111,3.106089799,0,28.5146648,1095938.112,318.230555,938.6852419
2013-06-15 00:00:00,25.5,92.5,85.95,200.39,0.85,1,1059,15.38648349,0,28.5146648,947206.029,335.20683,642.6892627
2013-06-15 00:00:00,27.5,95,72.78,199.66,0.85,1,115,1.045520478,0,28.5146648,1007184.763,304.6765257,856.2672002
2013-06-15 00:00:00,25.5,93.125,81.98,195.07,0.71,1,158,4.500283366,0,28.5146648,506588.4146,150.1992987,340.5755713
2013-06-15 00:00:00,28,90.625,84.16,188.05,0.63,1,5178,2.130776922,0,28.5146648,1127792.091,511.4617388,878.3836408
2013-06-15 00:00:00,28,89.375,82.34,184.22,0.55,1,4574,3.85000529,0,28.5146648,1145023.13,512.1431131,886.8185216
2013-06-15 00:00:00,28,90,85.07,182.22,0.59,1,3996,30.30639478,0,28.5146648,1133995.316,513.0941557,886.4215478
2013-06-15 00:00:00,26.5,93.125,79.41,175.56,0.68,1,357,29.73943278,0,28.5146648,1742209.673,423.7755648,896.8081468
2013-06-15 00:00:00,27.5,95.625,73.03,172.96,0.85,1,148,6.36190334,0,28.5146648,1312417.022,348.0507931,944.655628
2013-06-15 00:00:00,27.5,94.375,80.53,169.72,0.75,1,103,0.927409937,0,28.5146648,874235.9715,300.613515,856.7858962
2013-06-15 00:00:00,28,91.25,83.76,165.2,0.58,1,4890,30.85932806,0,28.5146648,1127535.622,495.4318183,862.6482727
2013-06-15 00:00:00,27.5,96.25,79.42,158.98,0.77,1,261,8.306405605,0,28.5146648,1141581.036,332.712808,861.0230468
2013-06-15 00:00:00,26.5,94.375,80.52,156.71,0.72,1,310,22.96585829,0,28.5146648,1032309.139,348.1394654,874.5515875
2013-06-15 00:00:00,26.5,95,83.62,143.81,0.82,1,1363,17.77529035,0,28.5146648,801932.2369,260.6589194,647.2921686
2013-06-15 00:00:00,25.5,93.75,80.54,142.46,0.66,1,1138,23.86620364,0,28.5146648,1046041.463,320.7954955,747.6821411
2013-06-15 00:00:00,25.5,94.375,82.53,134.59,0.72,1,1686,28.58886847,0,28.5146648,1059360.003,342.7992952,795.0131525
2013-06-15 00:00:00,27,90,89.87,134.3,0.69,1,2073,30.77902226,0,28.5146648,1096215.581,494.8594977,927.8926248
2013-06-15 00:00:00,26.5,96.25,81.19,131.68,0.76,1,240,5.545809412,0,28.5146648,1019675.236,323.8399696,788.1767758
2013-06-15 00:00:00,26.5,95.625,82.74,131.28,0.89,1,508,25.27460043,0,28.5146648,939225.6032,297.176187,734.7904717
2013-06-15 00:00:00,27,89.375,91.46,126.94,0.69,1,2095,5.881075529,0,28.5146648,1173520.393,529.720802,913.6945674
2013-06-15 00:00:00,28,91.875,79.12,119.93,0.58,1,4980,8.34830072,0,28.5146648,1140527.213,462.4653679,846.0336664
2013-06-15 00:00:00,27,90.625,89.01,116.16,0.71,1,1630,27.03129584,0,28.5146648,1097549.765,571.529636,922.2945847
2013-06-15 00:00:00,24.5,93.125,84.13,116.02,0.75,1,495,33.85492634,0,28.5146648,1184380.079,438.6855122,850.1786214
2013-06-15 00:00:00,25.5,95.625,59.6,114.29,0.6,1,212,6.54464198,0,28.5146648,1017520.513,339.9408204,781.1086192
2013-06-15 00:00:00,25.5,96.25,59.02,114.15,0.53,1,454,14.55406443,0,28.5146648,1027739.781,344.929585,788.4225836
2013-06-15 00:00:00,24.5,93.75,82.56,112.62,0.72,1,778,1.854334169,0,28.5146648,1075435.087,388.9438608,781.1472208
2013-06-15 00:00:00,24.5,95,59.22,109.22,0.51,1,186,4.79645843,0,28.5146648,1060089.799,371.3586956,792.9533536
2013-06-15 00:00:00,25.5,91.875,89.75,107.98,0.92,1,1816,3.454989661,0,28.5146648,1070376.627,443.5373603,776.7829058
2013-06-15 00:00:00,24.5,94.375,70.48,102.97,0.64,1,316,13.74060401,0,28.5146648,1065654.919,376.9542486,786.7089864
2013-06-15 00:00:00,25.5,95,75.83,100.6,0.69,1,1028,36.69056929,0,28.5146648,1027155.248,340.6939961,785.206949
2013-06-15 00:00:00,26.5,92.5,79.95,99.66,0.67,1,66,4.740998679,0,28.5146648,1187897.395,367.8456011,705.0412412
2013-06-16 00:00:00,24.5,91.25,83.97,187.11,0.86,1,8,2.754061965,35,28.5146648,1111146.028,497.5796571,852.1388821
2013-06-16 00:00:00,24,96.25,51.43,186.48,0.4,1,162,3.704791834,0,28.5146648,1060931.894,376.4817094,801.4518473
2013-06-16 00:00:00,24.5,90.625,81.45,184.82,0.74,1,14,1.377826843,0,28.5146648,1145969.809,516.3333924,865.7935515
2013-06-16 00:00:00,24.5,90,77.1,182.86,0.59,1,31,2.238466933,0,28.5146648,1179350.881,533.5696245,877.3101227
2013-06-16 00:00:00,27.5,95,82.47,174.12,0.86,1,115,1.045520478,0,28.5146648,1007184.763,304.6765257,856.2672002
2013-06-16 00:00:00,24.5,91.875,85.52,171.4,0.89,1,16,2.037668866,0,28.5146648,1087477.003,520.2101742,873.6419951
2013-06-16 00:00:00,24.5,89.375,76.34,169,0.54,1,14,1.01915669,0,28.5146648,1193977.13,537.1392177,880.543545
2013-06-16 00:00:00,27.5,95.625,89.15,168.5,0.87,1,148,6.36190334,0,28.5146648,1312417.022,348.0507931,944.655628
2013-06-16 00:00:00,27,89.375,83.63,163.63,0.67,1,2095,5.881075529,0,28.5146648,1173520.393,529.720802,913.6945674
2013-06-16 00:00:00,27,90,84.85,153.6,0.67,1,2073,30.77902226,0,28.5146648,1096215.581,494.8594977,927.8926248
2013-06-16 00:00:00,24.5,92.5,82.17,144.43,0.86,1,67,5.082944257,0,28.5146648,785698.0512,515.6490579,941.8470812
2013-06-16 00:00:00,24,95.625,49.36,126.16,0.41,1,918,18.02027076,0,28.5146648,1062952.598,378.8137773,799.734522
2013-06-16 00:00:00,26,91.875,79.12,120.82,0.77,1,335,11.18729467,0,28.5146648,1034089.844,417.3090319,734.1350662
2013-06-17 00:00:00,26.5,91.25,85.06,115.48,0.64,1,46,1.390525377,0,28.5146648,1024622.034,680.295446,933.0248972
2013-06-17 00:00:00,26.5,90.625,82.55,112.3,0.66,1,55,3.615646683,3,28.5146648,793251.0798,666.2383901,962.5952955
2013-06-17 00:00:00,27,96.25,87.13,107.26,0.93,1,338,33.97569452,0,28.5146648,1071562.928,324.9641598,819.6341943
2013-06-17 00:00:00,27,95.625,82.84,107.09,0.91,1,1976,18.03617646,0,28.5146648,1017876.378,302.9998845,780.3291587
2013-06-17 00:00:00,28,93.125,90.74,103.78,0.76,1,1484,15.4019647,0,28.5146648,1150248.131,392.1062653,842.7359317
2013-06-17 00:00:00,27,95,86.27,102.01,0.81,1,114,1.854334169,0,28.5146648,197442.302,61.18171385,156.7987262
2013-06-17 00:00:00,28,93.75,91.27,99.83,0.78,1,566,36.51709514,0,28.5146648,1054267.623,360.1613625,847.1687069
2013-06-17 00:00:00,28,92.5,81.74,99.03,0.69,1,5641,27.31138262,0,28.5146648,1168725.607,424.8545679,839.5896161
2013-06-17 00:00:00,27,94.375,85.64,98.96,0.75,1,85,3.119755432,47,28.5146648,979381.6012,353.292211,859.3264064
2013-06-18 00:00:00,25.5,93.125,84.91,114.19,0.7,1,158,4.500283366,0,28.5146648,506588.4146,150.1992987,340.5755713
2013-06-18 00:00:00,27.5,95,84.77,114.09,0.88,1,115,1.045520478,0,28.5146648,1007184.763,304.6765257,856.2672002
2013-06-18 00:00:00,24.5,92.5,85.77,111.82,0.86,1,67,5.082944257,0,28.5146648,785698.0512,515.6490579,941.8470812
2013-06-18 00:00:00,27.5,95.625,74.37,105.8,0.87,1,148,6.36190334,0,28.5146648,1312417.022,348.0507931,944.655628
2013-06-18 00:00:00,24.5,93.125,84.15,102.47,0.73,1,495,33.85492634,0,28.5146648,1184380.079,438.6855122,850.1786214
2013-06-18 00:00:00,25.5,93.75,85.74,100.01,0.67,1,1138,23.86620364,0,28.5146648,1046041.463,320.7954955,747.6821411
2013-06-18 00:00:00,24.5,91.875,86.91,99.92,0.87,1,16,2.037668866,0,28.5146648,1087477.003,520.2101742,873.6419951
2013-06-18 00:00:00,24.5,91.25,85.84,99.37,0.84,1,8,2.754061965,35,28.5146648,1111146.028,497.5796571,852.1388821
2013-06-19 00:00:00,24,95.625,65.62,103.58,0.47,1,918,18.02027076,0,28.5146648,1062952.598,378.8137773,799.734522
2013-06-19 00:00:00,24,95,66.37,100.45,0.44,1,347,5.530985127,0,28.5146648,1066896.571,383.8326429,798.3023043
2013-07-03 00:00:00,27,90,89.73,123.2,0.77,1,2073,30.77902226,0,28.5146648,1096215.581,494.8594977,927.8926248
2013-07-05 00:00:00,25.5,95,89.88,119.48,0.78,1,1028,36.69056929,0,28.5146648,1027155.248,340.6939961,785.206949
2013-07-05 00:00:00,28,96.25,91.58,115.55,0.9,1,747,30.16808105,0,28.5146648,1115660.069,333.6863501,853.924813
2013-07-05 00:00:00,26.5,92.5,90.02,113.24,0.88,1,66,4.740998679,0,28.5146648,1187897.395,367.8456011,705.0412412
2013-07-05 00:00:00,25.5,94.375,89.75,112.98,0.82,1,1686,28.58886847,0,28.5146648,1059360.003,342.7992952,795.0131525
2013-07-05 00:00:00,26.5,91.875,90.85,108.16,0.86,1,64,0.927409937,0,28.5146648,946904.7124,513.2306579,843.346228
